book_id,title,genres
625,Midwives,"['chick-lit', 'coming-of-age', 'drama', 'historical-fiction', 'mystery', 'suspense']"
626,The Polar Express,['young-adult']
627,The True Story of the 3 Little Pigs,"['fairytale', 'young-adult']"
628,"Patriot Games (Jack Ryan Universe, #2)","['crime', 'drama', 'historical-fiction', 'political-thriller']"
629,Veronika Decides to Die,"['mystery', 'self-help', 'young-adult']"
630,"Lean In: Women, Work, and the Will to Lead",['autobiography']
631,"Dead as a Doornail (Sookie Stackhouse, #5)","['crime', 'science-fiction', 'suspense', 'young-adult']"
633,Starship Troopers,"['science', 'young-adult']"
634,I've Got Your Number,"['romance', 'young-adult']"
635,Sophie's World,"['fantasy', 'history', 'romance', 'young-adult']"
636,"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)","['drama', 'fantasy', 'guide', 'paranormal-romance', 'romance', 'young-adult']"
637,The Martian Chronicles,"['anthology', 'horror', 'science', 'short-story', 'young-adult']"
638,A Visit from the Goon Squad,['drama']
639,Heidi,['coming-of-age']
640,Prey,['fantasy']
642,"World Without End (The Kingsbridge Series, #2)","['drama', 'fantasy', 'mystery', 'suspense', 'thriller']"
643,"Chosen (House of Night, #3)","['chick-lit', 'drama', 'horror', 'mystery']"
644,"Slammed (Slammed, #1)",['coming-of-age']
645,"Beastly (Beastly, #1; Kendra Chronicles, #1)","['chick-lit', 'drama']"
646,The Canterbury Tales,"['anthology', 'fantasy', 'satire']"
647,Baby Proof,['drama']
648,"Inheritance (The Inheritance Cycle, #4)","['romance', 'science-fiction']"
650,Uncle Tom's Cabin,"['drama', 'young-adult']"
651,The Phantom of the Opera,"['crime', 'drama', 'history', 'suspense', 'thriller']"
652,"Definitely Dead (Sookie Stackhouse, #6)","['science-fiction', 'suspense', 'young-adult']"
653,Blindness,"['drama', 'fantasy', 'mystery', 'thriller']"
654,Freedom,['drama']
656,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)","['crime', 'fantasy', 'suspense', 'thriller']"
657,The White Tiger,"['crime', 'drama', 'mystery', 'satire', 'travel']"
658,The Corrections,['drama']
659,Dreams from My Father: A Story of Race and Inheritance,"['autobiography', 'coming-of-age', 'memoir']"
660,Congo,"['drama', 'fantasy', 'science']"
661,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",['young-adult']
662,Interpreter of Maladies,['anthology']
663,A People's History of the United States,['science']
664,Breakfast at Tiffany's,"['chick-lit', 'drama', 'historical-fiction', 'short-story']"
665,"The Passage (The Passage, #1)","['fantasy', 'thriller']"
666,Anansi Boys,"['horror', 'young-adult']"
667,Along for the Ride,"['chick-lit', 'coming-of-age', 'drama']"
668,Everything I Never Told You,"['drama', 'suspense', 'thriller']"
669,The House of the Spirits,"['drama', 'history']"
670,The Dead Zone,"['crime', 'drama']"
671,"The Mysterious Affair at Styles (Hercule Poirot, #1)","['historical-fiction', 'suspense']"
672,"Murder on the Orient Express (Hercule Poirot, #10)",['historical-fiction']
673,Americanah,"['coming-of-age', 'historical-fiction']"
674,Suzanne's Diary for Nicholas,"['diary', 'drama', 'mystery']"
675,Firestarter,"['drama', 'mystery']"
676,"Entwined with You (Crossfire, #3)",['suspense']
677,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen","['history', 'self-help']"
678,The Storied Life of A.J. Fikry,"['chick-lit', 'drama', 'mystery', 'young-adult']"
679,Madeline,"['poetry', 'young-adult']"
681,"Little House in the Big Woods (Little House, #1)",['autobiography']
683,A Bend in the Road,"['drama', 'mystery', 'young-adult']"
685,"Gone (Gone, #1)","['suspense', 'thriller']"
686,"The Wedding (The Notebook, #2)","['drama', 'young-adult']"
688,Under the Banner of Heaven: A Story of Violent Faith,"['biography', 'memoir', 'mystery']"
689,Beautiful Ruins,"['chick-lit', 'drama', 'travel']"
690,The Audacity of Hope: Thoughts on Reclaiming the American Dream,['science']
691,On Writing: A Memoir of the Craft,"['art', 'self-help']"
692,"Firefly Lane (Firefly Lane, #1)","['coming-of-age', 'drama', 'young-adult']"
693,Sphere,['science']
694,Love the One You're With,['drama']
696,"The Vampire Lestat (The Vampire Chronicles, #2)","['drama', 'paranormal-romance', 'romance', 'science-fiction', 'suspense', 'thriller']"
697,State of Wonder,"['drama', 'science', 'science-fiction', 'travel']"
698,The Silver Linings Playbook,['young-adult']
699,Twenty Thousand Leagues Under the Sea,"['historical-fiction', 'science', 'travel', 'young-adult']"
700,"The Constant Princess (The Plantagenet and Tudor Novels, #6)","['chick-lit', 'drama']"
701,Mrs. Dalloway,['romance']
702,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,"['crime', 'fantasy', 'history', 'mystery', 'satire', 'travel']"
703,Bag of Bones,"['crime', 'romance']"
704,The Cider House Rules,"['coming-of-age', 'romance']"
705,Thinner,"['mystery', 'science-fiction', 'suspense']"
706,Around the World in Eighty Days,"['history', 'romance', 'young-adult']"
707,Walk Two Moons,"['coming-of-age', 'historical-fiction', 'mystery']"
708,Eleven Minutes,['drama']
709,Nine Stories,"['anthology', 'coming-of-age', 'drama', 'young-adult']"
710,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage, Her Job, and Her Sanity to Master the Art of Living","['autobiography', 'cookbook']"
711,"Unwind (Unwind, #1)","['coming-of-age', 'mystery', 'suspense']"
712,"Drums of Autumn (Outlander, #4)","['chick-lit', 'drama', 'paranormal-romance', 'travel']"
714,King Lear,['history']
715,Death of a Salesman,"['historical-fiction', 'young-adult']"
716,The Choice,"['drama', 'young-adult']"
717,The Hunger Games: Official Illustrated Movie Companion,"['fantasy', 'guide', 'romance', 'science-fiction', 'thriller', 'young-adult']"
718,The Sound and the Fury,['historical-fiction']
719,A New Earth: Awakening to Your Life's Purpose,['health']
720,"Bleach, Volume 01","['drama', 'graphic-novel', 'horror', 'romance', 'young-adult']"
721,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",['art']
722,"The Shadow Rising (Wheel of Time, #4)","['science', 'science-fiction']"
723,Shantaram,"['autobiography', 'crime', 'drama', 'historical-fiction', 'mystery', 'romance', 'thriller']"
724,"From Dead to Worse (Sookie Stackhouse, #8)","['science-fiction', 'suspense', 'young-adult']"
725,"The Waste Lands (The Dark Tower, #3)","['mystery', 'suspense']"
726,"The Bone Collector (Lincoln Rhyme, #1)",['horror']
727,The Reader,"['coming-of-age', 'drama']"
728,"Brown Bear, Brown Bear, What Do You See?","['fantasy', 'poetry']"
729,"Hyperion (Hyperion Cantos, #1)","['mystery', 'science']"
730,The Pearl,"['drama', 'short-story', 'young-adult']"
731,The Exorcist,"['drama', 'fantasy', 'mystery', 'suspense']"
732,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight, #3.5)","['chick-lit', 'horror', 'short-story']"
733,Snow Falling on Cedars,"['crime', 'drama', 'history', 'suspense']"
734,Roots: The Saga of an American Family,"['autobiography', 'drama', 'memoir']"
735,Batman: The Killing Joke,"['comic-book', 'crime', 'fantasy', 'horror', 'mystery', 'science-fiction', 'thriller']"
736,Invisible Man,"['coming-of-age', 'history', 'science-fiction']"
737,A Long Way Gone: Memoirs of a Boy Soldier,"['coming-of-age', 'historical-fiction', 'young-adult']"
739,Different Seasons,"['anthology', 'coming-of-age', 'crime', 'drama', 'historical-fiction', 'short-story']"
740,"The Little House Collection (Little House, #1-9)","['autobiography', 'biography', 'coming-of-age', 'history', 'memoir']"
741,The Girls' Guide to Hunting and Fishing,"['coming-of-age', 'memoir', 'romance', 'young-adult']"
742,"Wool Omnibus (Silo, #1)","['horror', 'mystery', 'suspense', 'thriller', 'young-adult']"
743,"Lamb: The Gospel According to Biff, Christ's Childhood Pal","['alternate-history', 'history']"
744,The Power of Now: A Guide to Spiritual Enlightenment,['health']
745,Let's Pretend This Never Happened: A Mostly True Memoir,['chick-lit']
746,"The Lies of Locke Lamora (Gentleman Bastard, #1)","['thriller', 'young-adult']"
747,"Sabriel (Abhorsen,  #1)","['coming-of-age', 'horror', 'science-fiction']"
748,"Dead and Gone (Sookie Stackhouse, #9)","['science-fiction', 'young-adult']"
749,The Storyteller,"['chick-lit', 'history', 'mystery', 'romance']"
751,"Life, the Universe and Everything (Hitchhiker's Guide, #3)","['satire', 'science', 'young-adult']"
753,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life","['comic-book', 'science-fiction']"
754,Half Broke Horses,"['autobiography', 'history']"
755,"Mort (Death, #1; Discworld, #4)",['young-adult']
756,"The Iron King (The Iron Fey, #1)",['mystery']
757,Lonesome Dove,"['history', 'romance']"
758,Stiff: The Curious Lives of Human Cadavers,['health']
759,"Bloodlines (Bloodlines, #1)",['mystery']
760,"Ender's Shadow (Ender's Shadow, #1)","['coming-of-age', 'science']"
761,Twenties Girl,"['fantasy', 'mystery', 'young-adult']"
762,Schindler's List,"['drama', 'memoir']"
763,The Bluest Eye,"['coming-of-age', 'drama', 'young-adult']"
764,"The White Queen (The Plantagenet and Tudor Novels, #2)","['chick-lit', 'drama', 'fantasy']"
766,Preludes & Nocturnes (The Sandman #1),"['art', 'comic-book', 'science-fiction', 'young-adult']"
767,Seabiscuit: An American Legend,"['historical-fiction', 'memoir']"
768,Shutter Island,"['drama', 'historical-fiction']"
769,The Complete Sherlock Holmes,"['anthology', 'suspense']"
770,Julius Caesar,['young-adult']
771,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin","['memoir', 'true-crime']"
772,The Republic,['science']
773,The Taming of the Shrew,['historical-fiction']
775,Just Kids,"['coming-of-age', 'history']"
776,The Art Book,['history']
777,Jemima J,"['drama', 'young-adult']"
778,The Hunchback of Notre-Dame,"['drama', 'fantasy', 'history', 'horror']"
779,A Fine Balance,"['drama', 'history']"
780,Calvin and Hobbes,"['art', 'comic-book', 'fantasy', 'young-adult']"
781,"Specials (Uglies, #3)","['coming-of-age', 'science']"
782,The Awakening,"['drama', 'young-adult']"
783,"Hunted (House of Night, #5)","['horror', 'mystery']"
784,For One More Day,"['biography', 'drama', 'fantasy', 'memoir', 'self-help', 'young-adult']"
785,"Clear and Present Danger (Jack Ryan Universe, #6)","['crime', 'historical-fiction', 'political-thriller']"
786,Falling Up,"['art', 'fantasy', 'picture-book', 'poetry']"
787,Sh*t My Dad Says,"['autobiography', 'coming-of-age', 'satire']"
788,Trainspotting,"['crime', 'drama', 'mystery', 'thriller']"
790,The Four Agreements: A Practical Guide to Personal Freedom,['health']
791,House Rules,"['crime', 'romance', 'suspense', 'young-adult']"
792,The Complete Grimm's Fairy Tales,"['anthology', 'fairytale', 'horror', 'romance', 'short-story']"
793,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,['coming-of-age']
794,"Doctor Sleep (The Shining, #2)",['science-fiction']
795,About a Boy,"['chick-lit', 'coming-of-age', 'drama', 'romance', 'young-adult']"
796,"On Dublin Street (On Dublin Street, #1)","['drama', 'young-adult']"
797,Crazy Love: Overwhelmed by a Relentless God,['self-help']
798,"One Fish, Two Fish, Red Fish, Blue Fish","['fantasy', 'math', 'young-adult']"
799,Watchers,"['crime', 'romance', 'science']"
800,The Story of My Life,['young-adult']
801,This is Where I Leave You,"['drama', 'romance']"
802,Abraham Lincoln: Vampire Hunter,"['biography', 'mystery', 'science-fiction', 'suspense', 'thriller', 'young-adult']"
803,"Fruits Basket, Vol. 1","['drama', 'mystery']"
804,The Tempest,"['drama', 'fantasy', 'historical-fiction', 'history']"
805,"Burned (House of Night, #7)","['horror', 'mystery']"
806,"Wizard and Glass (The Dark Tower, #4)","['mystery', 'romance', 'suspense', 'thriller']"
807,The Circle,"['fantasy', 'mystery', 'satire', 'suspense']"
808,The Invention of Hugo Cabret,"['art', 'history', 'picture-book', 'science-fiction']"
809,Brave New World / Brave New World Revisited,"['fantasy', 'satire', 'science']"
810,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club, #1)","['drama', 'graphic-novel']"
811,The Good Girl,"['drama', 'romance']"
812,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)",['drama']
813,Landline,"['drama', 'science-fiction']"
814,"Tempted (House of Night, #6)","['horror', 'mystery']"
815,No Country for Old Men,"['drama', 'historical-fiction', 'horror', 'suspense']"
816,"Wolf Hall (Thomas Cromwell, #1)",['biography']
817,"Howl's Moving Castle (Howl's Moving Castle, #1)","['mystery', 'science-fiction', 'young-adult']"
818,Dreamcatcher,"['mystery', 'suspense']"
819,Walden,"['autobiography', 'poetry', 'travel']"
820,The Remains of the Day,"['drama', 'history', 'romance']"
821,The Best of Me,"['drama', 'young-adult']"
822,The Sense of an Ending,"['coming-of-age', 'drama']"
824,"Oedipus Rex  (The Theban Plays, #1)","['fantasy', 'historical-fiction', 'history', 'poetry']"
825,Shanghai Girls (Shanghai Girls #1),"['chick-lit', 'coming-of-age', 'drama', 'history', 'romance']"
827,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)","['coming-of-age', 'drama']"
828,"Persepolis: The Story of a Childhood (Persepolis, #1)",['art']
829,A Room with a View,"['coming-of-age', 'travel']"
830,The DUFF: Designated Ugly Fat Friend,"['coming-of-age', 'drama']"
831,Lock and Key,"['coming-of-age', 'drama']"
832,"Naked in Death (In Death, #1)","['chick-lit', 'fantasy']"
833,The Chamber,['drama']
834,"Midnight Sun (Twilight, #1.5)","['chick-lit', 'science-fiction']"
835,"Naruto, Vol. 01: The Tests of the Ninja (Naruto, #1)","['coming-of-age', 'drama', 'graphic-novel', 'romance', 'young-adult']"
836,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)","['drama', 'travel']"
837,"Every Day (Every Day, #1)",['drama']
838,"Xenocide (Ender's Saga, #3)",['science']
839,The Merchant of Venice,"['historical-fiction', 'history', 'romance']"
840,"Shōgun (Asian Saga, #1)","['drama', 'fantasy', 'history', 'romance', 'thriller']"
843,"Fifty Shades Trilogy (Fifty Shades, #1-3)","['chick-lit', 'drama']"
845,Smile,"['autobiography', 'biography']"
846,Animal Farm / 1984,"['fantasy', 'historical-fiction', 'history', 'satire', 'young-adult']"
847,"The Deep End of the Ocean (Cappadora Family, #1)","['chick-lit', 'crime', 'drama', 'mystery', 'suspense']"
848,The Bonesetter's Daughter,"['chick-lit', 'coming-of-age', 'drama', 'history']"
849,"Angus, Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson, #1)","['coming-of-age', 'diary']"
851,"Flowers in the Attic (Dollanganger, #1)","['chick-lit', 'coming-of-age', 'crime', 'fantasy', 'suspense']"
852,When Breath Becomes Air,['self-help']
853,Maniac Magee,"['coming-of-age', 'historical-fiction']"
854,Invisible Monsters,"['crime', 'drama', 'horror', 'satire', 'suspense']"
855,Twelfth Night,"['fantasy', 'historical-fiction']"
856,"Gathering Blue (The Giver, #2)","['coming-of-age', 'fantasy', 'science-fiction', 'young-adult']"
857,The Westing Game,"['fantasy', 'suspense', 'thriller']"
858,"Red Rising (Red Rising, #1)","['romance', 'thriller']"
859,"The Way of Shadows (Night Angel, #1)","['romance', 'science', 'science-fiction', 'young-adult']"
860,"The Bean Trees (Greer Family, #1)","['chick-lit', 'coming-of-age', 'drama', 'travel', 'young-adult']"
861,"Walking Disaster (Beautiful, #2)",['drama']
862,"Words of Radiance (The Stormlight Archive, #2)","['romance', 'science-fiction']"
863,Guess How Much I Love You,['fantasy']
864,"The Fiery Cross (Outlander, #5)","['chick-lit', 'drama', 'paranormal-romance']"
865,Night Shift,"['anthology', 'mystery', 'science-fiction', 'short-story', 'suspense']"
866,Jaws,"['drama', 'mystery', 'science-fiction']"
867,The History of Love,"['coming-of-age', 'drama', 'history', 'mystery']"
869,The Elegance of the Hedgehog,['young-adult']
870,Team of Rivals: The Political Genius of Abraham Lincoln,['historical-fiction']
871,"Dead in the Family (Sookie Stackhouse, #10)","['science-fiction', 'suspense', 'young-adult']"
872,The Plague,"['drama', 'historical-fiction', 'horror']"
874,Brain on Fire: My Month of Madness,['mystery']
876,Curious George,"['fantasy', 'young-adult']"
877,The Neverending Story,['coming-of-age']
878,A Beautiful Mind,"['autobiography', 'drama', 'historical-fiction', 'history', 'math', 'memoir']"
880,"The Summoning (Darkest Powers, #1)",['thriller']
881,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,"['biography', 'history', 'memoir']"
882,Eye of the Needle,"['crime', 'drama', 'history', 'romance']"
883,The Blind Assassin,"['drama', 'fantasy', 'romance']"
884,"Hollow City (Miss Peregrine’s Peculiar Children, #2)",['thriller']
885,House of Sand and Fog,"['drama', 'mystery', 'suspense', 'thriller']"
886,The Girl with All the Gifts,"['mystery', 'suspense']"
